,ID,ADM1,STL-0,STL-1,STL-2,STL-3,STL-4,STL-5,geometry
0,1,Adrar,4,45,-,-,-,-,"POLYGON ((11.43468999999459 24.19015000000945, 11.44843999999284 24.20021999999881, 11.45617999999376 24.20159000001149, 11.47143000000506 24.20730999999796, 11.4798199999932 24.20837000000756, 11.50540999999794 24.21161999998731, 11.52865999999631 24.2221300000092, 11.54343000000517 24.23701000001165, 11.55392999999458 24.24204000001191, 11.5656799999997 24.24338999998872, 11.58917000000656 24.24150999999256, 11.60404999999446 24.24809999999707, 11.6061800000025 24.24903999999515, 11.65636999999697 24.13401000000886, 11.68864999999641 24.05991000001086, 11.69212999999581 24.05532000001404, 11.70153999999457 24.03030000001309, 11.70476999999664 24.02707999999984, 11.7082800000062 24.01780999999028, 11.70829999999842 24, 11.71622000000207 23.9858200000017, 11.72591999999713 23.9683200000145, 11.73950999999943 23.94532999998773, 11.74592000000121 23.93384000001242, 11.75101999999606 23.9240099999879, 11.76003999999375 23.90958000000683, 11.77649000000383 23.87985999998637, 11.78841999999713 23.85959999999614, 11.80598000000464 23.82840999998734, 11.81587999999465 23.81179999999586, 11.82136000000173 23.80194999999367, 11.83324999999604 23.78114999999525, 11.85542000000714 23.74335999999312, 11.87350000000151 23.71124000000418, 11.88907000000472 23.68494000000646, 11.89251000000513 23.67819999999483, 11.9060199999949 23.65429000000586, 11.920100000003 23.63018999999622, 11.93399999999383 23.6064400000032, 11.94767999999749 23.58233999999356, 11.96514000000025 23.55022999999346, 11.97593000000052 23.53213999999571, 11.97955000000366 23.52502999998978, 11.95884999999544 23.51279000000795, 11.94676000000618 23.50672000000486, 11.92570999999589 23.49520000000484, 11.91714000000502 23.48973999998998, 11.90103999999701 23.48057000001427, 11.89208999999391 23.47529999999097, 11.8599200000026 23.45731999998679, 11.81541999999899 23.43163999999524, 11.77731999999378 23.41042999998899, 11.73702000000048 23.38729000001331, 11.70626999999513 23.36996000001091, 11.69986999999674 23.36731000000145, 11.66921999999613 23.34878999998909, 11.62347999999474 23.32282000000123, 11.55963000000338 23.28674000001047, 11.50521000000299 23.2561299999943, 11.43201999999292 23.21481000000495, 11.3981000000058 23.19513000000734, 11.38902000000235 23.18961000000127, 11.34169000000111 23.16209999998682, 11.27258999999322 23.12241999999969, 11.19916000000376 23.08009000000311, 11.12007999999332 23.03455000001122, 11.0868599999958 23.01514000000316, 10.10543999999936 23.10081000000355, 9.178390000000945 23.16537999999127, 8.588409999996657 23.1959499999939, 8.542149999993853 23.21874000001117, 8.533540000003995 23.26219999999739, 8.535650000005262 23.31841999999597, 8.54102000000421 23.37724000000162, 8.555040000006557 23.45397999999113, 8.554170000003069 23.52880000000005, 8.535050000005867 23.60693999999785, 8.550149999995483 23.67246999999043, 8.591799999994691 23.75544000000809, 8.632979999994859 23.77926000001025, 8.670089999999618 23.82339999999385, 8.717229999994743 23.89486000000034, 8.732510000001639 23.99502999999095, 8.713820000004489 24.09555999998702, 8.683929999999236 24.18726000000606, 8.628469999996014 24.24304999999003, 8.576749999992899 24.26506999999401, 8.529840000002878 24.26780000000144, 8.481740000002901 24.2711399999971, 8.392930000001797 24.30415000001085, 8.290059999999357 24.34069000001182, 8.213279999996303 24.36061000000336, 8.157300000006217 24.37654999998631, 8.084480000004987 24.40064999999595, 7.967600000003586 24.45332000000053, 7.881470000000263 24.49364999998943, 7.749280000003637 24.56257000000915, 7.704960000002757 24.57881999999518, 7.629289999997127 24.6106199999922, 7.566010000002279 24.65236999999615, 7.485460000003513 24.69717999998829, 7.440600000001723 24.75693999999203, 7.371070000001055 24.81117999998969, 7.307059999999183 24.86512999999104, 7.273439999997208 24.91758000000846, 7.231469999998808 24.96651999998721, 7.189949999999953 25.04503999999724, 7.160530000001017 25.09672000000137, 7.170030000001134 25.13091000000713, 7.180379999997967 25.19021999998949, 7.199000000000524 25.23069999998552, 7.230009999999311 25.26891000001342, 7.266250000000582 25.30016000001342, 7.278870000001916 25.35433000000194, 7.262569999998959 25.38529000000563, 7.229679999996733 25.43213999998989, 7.190609999997832 25.48094000000856, 7.074979999997595 25.58248000001186, 7.07673000000068 25.61259000000427, 7.085129999999481 25.67089999999735, 7.093030000003637 25.75271999998949, 7.083209999997052 25.84319000001415, 7.051039999998466 25.85193999999319, 7.012150000002293 25.85315999999875, 6.983310000003257 25.85446999999112, 6.888689999999769 25.85928999999305, 6.758349999996426 25.88907999999356, 6.677530000000843 25.95183999999426, 6.466249999997672 26.14468999998644, 6.291839999998047 26.30777000001399, 6.25905999999668 26.32081999999355, 6.270230000001902 26.36679000000004, 6.280959999996412 26.39152000000468, 6.288679999997839 26.41917000000831, 6.307610000003478 26.455890000012, 6.313829999999143 26.49087000000873, 6.330909999996948 26.52820999998949, 6.350200000000768 26.58337000000756, 6.373180000002321 26.6484300000011, 6.366939999999886 26.71132999999099, 6.323759999999311 26.7337600000028, 6.271930000002612 26.76099000000977, 6.217830000001413 26.793880000012, 6.143100000001141 26.85886999999639, 6.055919999998878 26.91756999999052, 6.039929999999003 26.9539700000023, 6.017440000003262 27.01355000000331, 5.992200000000594 27.09559000001173, 5.962119999996503 27.17055000000983, 5.919300000001385 27.27280999999493, 5.876859999996668 27.35771000001114, 5.865830000002461 27.39391000001342, 5.875959999997576 27.44612999999663, 5.905989999999292 27.47411999999895, 5.969120000001567 27.51319999998668, 6.004769999999553 27.5376099999994, 6.030240000000049 27.56239000000642, 6.073120000000927 27.59043000001111, 6.119520000000193 27.62447000000975, 6.265549999996438 27.7189800000051, 6.275000000001455 27.74098999999114, 6.280689999999595 27.78943999999319, 6.299200000001292 27.82565000001341, 6.335930000001099 27.85496999998577, 6.361550000001444 27.8673800000106, 6.406909999997879 27.88962000000174, 6.449200000002747 27.90190999998595, 6.504390000001877 27.89183000000776, 6.529439999998431 27.89303999999538, 6.567660000000615 27.90096999998786, 6.608959999997751 27.90653000000748, 6.644419999996899 27.91065000000526, 6.691149999998743 27.90979999999399, 6.720329999996466 27.90463999999338, 6.715439999999944 27.95465999998851, 6.69716999999946 27.99517000000924, 6.676290000003064 28.09286000000429, 6.112800000002608 28.54065999999875, 6.109629999999015 28.5447700000077, 6.469729999997071 28.69459999998799, 6.687960000002931 28.78802999999607, 6.83353999999963 28.84789000000455, 6.895620000002964 28.87038999999641, 6.92152999999962 28.89332999999169, 6.945130000000063 28.90964999998687, 6.976690000003146 28.91834000000381, 7.016929999997956 28.92048000000068, 7.058559999997669 28.90239000000292, 7.072039999999106 28.86819999999716, 7.080670000003011 28.82863999999245, 7.122770000001765 28.79762999998638, 7.188069999996515 28.78739000001224, 7.24601999999868 28.81552000000374, 7.473910000000615 28.9632500000007, 8.00738999999885 29.31077000001096, 8.430179999995744 29.57393000001321, 8.773000000001048 29.78724000000511, 8.959740000005695 29.90306000001146, 9.027889999997569 29.9461200000078, 9.139079999993555 30.01907999999821, 9.183560000004945 30.05900000000838, 9.407909999994445 30.11447999998927, 9.408739999998943 30.11197999998694, 9.408190000001923 30.09911999999895, 9.415160000004107 30.07878999999957, 9.418529999995371 30.05538999999408, 9.470069999995758 30, 9.492939999996452 29.97541000001365, 9.494600000005448 29.9710699999996, 9.5084499999939 29.95678999999654, 9.549050000001444 29.91485999998986, 9.558940000002622 29.89066000000457, 9.562430000005406 29.8868000000075, 9.578999999997905 29.85647999998764, 9.579610000000685 29.85167000000365, 9.580849999998463 29.84963000001153, 9.584749999994528 29.84323999998742, 9.586720000006608 29.83569000000716, 9.624460000006366 29.76522999998997, 9.638779999993858 29.73420999999507, 9.643530000001192 29.72391999998945, 9.689100000003236 29.634939999989, 9.696150000003399 29.61840999999549, 9.697279999993043 29.61574999999721, 9.729219999993802 29.55413999999291, 9.732409999996889 29.55142000000342, 9.737269999997807 29.54253000000608, 9.74083999999857 29.53224000000046, 9.755499999999302 29.50377000001026, 9.792979999998352 29.43088999998872, 9.802939999994123 29.38540999998804, 9.830040000000736 29.26144000000204, 9.848530000002938 29.17665999999736, 9.848339999996824 29.17160000000149, 9.855339999994612 29.13930999999866, 9.855779999998049 29.13735999999335, 9.877120000004652 29.04412999999477, 9.877680000005057 29.01297999999952, 9.879270000004908 28.92348999998649, 9.877550000004703 28.89775000000373, 9.877940000005765 28.88678999998956, 9.878410000004806 28.87341999998898, 9.880829999994603 28.86840000000666, 9.886960000003455 28.83999000000767, 9.886150000005728 28.82321999999112, 9.889280000003055 28.80465000000549, 9.889750000002095 28.7892700000084, 9.887210000000778 28.78442000001087, 9.887740000005579 28.76219000000856, 9.887839999995776 28.7582500000135, 9.882060000003548 28.72396999999182, 9.88006999999925 28.68054999999003, 9.874379999993835 28.65948999999091, 9.870920000001206 28.64668999999412, 9.87037999999302 28.63730000000214, 9.870139999999083 28.63303999998607, 9.870079999993322 28.6319899999944, 9.872140000006766 28.59640999999829, 9.865139999994426 28.52077999999165, 9.862599999993108 28.51662000000942, 9.863949999999022 28.51295999999274, 9.863740000000689 28.51211000001058, 9.858540000001085 28.4917800000112, 9.855009999999311 28.48392999998759, 9.849669999995967 28.40302999998676, 9.844049999999697 28.38787000000593, 9.836169999995036 28.36660000000848, 9.833499999993364 28.35370999999577, 9.835970000000088 28.28988999998546, 9.840479999998934 28.26324999998906, 9.842770000002929 28.2497699999949, 9.869640000004438 28.14486999998917, 9.871549999996205 28.14008000001195, 9.890830000003916 28.09179999999469, 9.899319999996806 28.05812999999034, 9.912179999999353 28.01920000000973, 9.914969999997993 28.0107399999979, 9.92269999999553 27.99382000000332, 9.936230000006617 27.94870999999694, 9.948019999996177 27.91758999999729, 9.956319999997504 27.89931999999681, 9.961320000002161 27.88832999998704, 9.962239999993471 27.87776999999187, 9.959319999994477 27.86373000001186, 9.935259999998379 27.82811999999103, 9.935070000006817 27.81721000000834, 9.934529999998631 27.78607999999076, 9.933659999995143 27.78015000000596, 9.927439999999478 27.7373099999968, 9.929059999994934 27.73181999998633, 9.923699999999371 27.70811000000685, 9.923800000004121 27.70053000000189, 9.91588000000047 27.6763299999875, 9.911089999994147 27.65632999999798, 9.90903999999864 27.64777999999933, 9.906260000003385 27.64407000000938, 9.902539999995497 27.63347000000067, 9.896020000000135 27.62007999999332, 9.886660000003758 27.60688999999547, 9.871859999999288 27.59685999999056, 9.84085999999661 27.58412000001408, 9.835970000000088 27.5838400000066, 9.821639999994659 27.57725999999093, 9.819059999994352 27.57164000000921, 9.818140000003041 27.56964000000153, 9.820529999997234 27.56437999999616, 9.831409999998868 27.56059000000823, 9.843020000000251 27.55887999999686, 9.862269999997807 27.56367999999202, 9.869519999992917 27.56122999999207, 9.86993000000075 27.55020999998669, 9.862710000001243 27.53268000000389, 9.858540000001085 27.51723999998649, 9.850560000006226 27.49924000000465, 9.844779999999446 27.49327000000631, 9.838889999999083 27.48717000000761, 9.813320000001113 27.47495000000345, 9.806440000000293 27.47028000000864, 9.800180000005639 27.45850000000792, 9.801000000006752 27.4548300000024, 9.797579999998561 27.44239000001107, 9.797980000003008 27.43275000000722, 9.79381000000285 27.40145999999368, 9.787140000000363 27.38888000001316, 9.783039999994799 27.3811299999943, 9.774290000001201 27.34680999998818, 9.774990000005346 27.31718000001274, 9.77668999999878 27.30663999999524, 9.773400000005495 27.28547000000253, 9.774550000001909 27.2774400000053, 9.773589999997057 27.27238000000943, 9.773939999999129 27.26474000001326, 9.773979999998119 27.26388000001316, 9.784299999999348 27.24309999999241, 9.783859999995911 27.23803999999654, 9.804730000003474 27.21575999999186, 9.810020000004442 27.2050300000119, 9.815709999995306 27.18395999999484, 9.826620000007097 27.15674999999464, 9.828059999999823 27.15064000000712, 9.829899999996996 27.14277000000584, 9.823680000001332 27.11123999999836, 9.826140000004671 27.10092999998596, 9.837830000004033 27.07211000000825, 9.841750000006869 27.06664000000455, 9.841190000006463 27.05239999998594, 9.832030000005034 27.0295599999954, 9.833129999999073 27.00614000001224, 9.84136999999464 26.98464000000968, 9.877019999999902 26.92668999999296, 9.882140000001527 26.91352999999071, 9.896720000004279 26.89014999999199, 9.911019999999553 26.87353000001167, 9.919290000005276 26.86786999998731, 9.930770000006305 26.85167999999248, 9.934469999992871 26.84299000000465, 9.923230000000331 26.80356999998912, 9.922980000003008 26.80267999999342, 9.908139999999548 26.7267400000128, 9.908370000004652 26.70975000000908, 9.920670000006794 26.68828000000212, 9.922940000004019 26.68145999999251, 9.924929999993765 26.6754699999874, 9.925010000006296 26.66881000000285, 9.926850000003469 26.66514999998617, 9.927660000001197 26.64287999999942, 9.923200000004726 26.61321000001044, 9.91135999999824 26.58184999998775, 9.8978000000061 26.56116000001202, 9.896359999998822 26.55895999999484, 9.891669999997248 26.54720000000088, 9.876210000002175 26.52040000000852, 9.871679999996559 26.51599000001443, 9.863819999998668 26.512229999993, 9.8312900000019 26.50361000001431, 9.797539999999572 26.49129000000539, 9.793959999995423 26.48941000000923, 9.76007999999274 26.47156999999424, 9.756259999994654 26.4713000000047, 9.71878999999899 26.45272000000114, 9.704339999996591 26.44727000000421, 9.699500000002445 26.4469800000079, 9.667400000005728 26.43716999999015, 9.662710000004154 26.43573999998625, 9.626470000002882 26.42220000000088, 9.609500000005937 26.4153299999889, 9.605729999995674 26.41183999998611, 9.593330000003334 26.40617000000202, 9.540930000002845 26.38354000000982, 9.52096999999776 26.37491000001319, 9.510169999994105 26.36535000000731, 9.493900000001304 26.3334399999876, 9.484970000004978 26.31954999998561, 9.480840000003809 26.30801000000793, 9.471749999996973 26.28904999999213, 9.466769999999087 26.28156000000308, 9.462820000000647 26.27561000001151, 9.462140000003274 26.27100999999675, 9.456479999993462 26.25945000001229, 9.438490000000456 26.24082999999519, 9.41009999999369 26.20551999998861, 9.398849999997765 26.19456999999238, 9.387019999994664 26.18773999999394, 9.387849999999162 26.18385000000126, 9.38929000000644 26.18210999999428, 9.407619999998133 26.15979000000516, 9.4102600000042 26.15455000000657, 9.426869999995688 26.13548999998602, 9.469679999994696 26.07897999999113, 9.482289999999921 26.06231000000844, 9.485889999996289 26.06007000000682, 9.495790000000852 26.04550999999628, 9.515729999999166 26.02304000000004, 9.551840000000084 25.97724999999627, 9.605450000002747 25.90916999999899, 9.618149999994785 25.89256999999634, 9.618969999995898 25.88914000001387, 9.631070000003092 25.87364999999409, 9.70564000000013 25.77815999998711, 9.710109999999986 25.76978000000236, 9.711110000003828 25.76788999998826, 9.774090000006254 25.68942999999854, 9.775670000002719 25.68484999999055, 9.789009999993141 25.66607999999542, 9.796870000005583 25.65502000000561, 9.806620000003022 25.64548999999533, 9.805359999998473 25.64546999998856, 9.857669999997597 25.57832999998936, 9.858219999994617 25.57443000000785, 9.866370000003371 25.56400000001304, 9.920499999992899 25.49452000000747, 9.944810000000871 25.45981000000029, 9.965809999994235 25.42980000001262, 9.970650000002934 25.42663000000175, 9.981220000001485 25.41044000000693, 10 25.38724999999977, 10.01404999999795 25.36991000000853, 10.01665000000503 25.36374000000069, 10.02314000000479 25.35631999999168, 10.04183000000194 25.3277100000123, 10.04446000000462 25.31901999999536, 10.04296999999497 25.31625000000349, 10.04395999999542 25.29720999998972, 10.04223999999522 25.29305999999633, 10.04433000000427 25.26668999998947, 10.04124999999476 25.23590999998851, 10.04028000000108 25.22625999999582, 10.04235000000335 25.22145000001183, 10.04197000000568 25.11012999998638, 10.04189999999653 25.09179000000586, 10.04018999999971 25.08741000000737, 10.03983999999764 25.07479000001331, 10.04167000000598 25.06976000001305, 10.04132000000391 25, 10.04124999999476 24.98449000000255, 10.04072000000451 24.87723000001279, 10.05667999999423 24.86519000001135, 10.06354000000283 24.86001000000397, 10.07796999999846 24.85120000000461, 10.09059000000707 24.84672000000137, 10.10653000000457 24.83746000000974, 10.11767999999574 24.82884000000195, 10.16389999999956 24.80768999998691, 10.17465000000084 24.8006699999969, 10.18540000000212 24.79363999998895, 10.1996300000028 24.77770000000601, 10.20579000000726 24.76537000000826, 10.21310999999696 24.68570000000182, 10.21315999999933 24.68512999999803, 10.21713999999338 24.66498000000138, 10.22620000000461 24.63798999998835, 10.2392600000021 24.6117099999974, 10.27280999999493 24.59202000001096, 10.2820800000045 24.58418999999412, 10.28544999999576 24.58134000000427, 10.32048999999824 24.56119000000763, 10.39506999999867 24.51206999999704, 10.39663000000292 24.51105000000098, 10.41903000000457 24.49905000001309, 10.43459999999322 24.4941000000108, 10.44765000000189 24.49189999999362, 10.45690999999351 24.49265000000014, 10.49326000000292 24.48897999999463, 10.52486999999383 24.50120999998762, 10.54021999999532 24.50714999999036, 10.57966000000306 24.52687000000151, 10.61590999999316 24.53945000001113, 10.62339999999676 24.54362000001129, 10.65029999999388 24.552789999987, 10.69441999999981 24.56781999999657, 10.71626000000106 24.56195999999181, 10.72004000000015 24.55877000000328, 10.76297999999952 24.54357999999775, 10.76651000000129 24.54107000000658, 10.77822999999626 24.53740000000107, 10.80114999999932 24.53020000000834, 10.9065499999997 24.49181000000681, 10.94818000000669 24.48045999999158, 11.01261000000522 24.46043999999529, 11.01662999999826 24.45701000001281, 11.02414999999746 24.45405000000028, 11.03319000000192 24.44649999999092, 11.03346999999485 24.44607000000542, 11.04325000000244 24.43093000000226, 11.05154000000039 24.42428999999538, 11.05529000000388 24.42384000000311, 11.05650999999489 24.42462999999407, 11.05779000000621 24.42545000000973, 11.06605999999738 24.42431999999098, 11.07232999999542 24.41905999998562, 11.07860999999684 24.41081000000122, 11.08637999999337 24.40783999999985, 11.09914000000572 24.40786999999546, 11.11843000000226 24.40353999999934, 11.12493999999424 24.40080000000307, 11.14463999999862 24.38730000000214, 11.18607999999949 24.35889999999199, 11.20411000000604 24.34951999998884, 11.20587000000523 24.34539000000223, 11.21813999999722 24.33738000001176, 11.22088999999687 24.33394000001135, 11.25387000000046 24.31226000000606, 11.30522999999812 24.27848000000813, 11.36487000000488 24.23780999999144, 11.43468999999459 24.19015000000945))"
